mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco
48775,7.62,7.87,7.37,306474.0,405682.0,207266.0
48776,7.31,8.04,6.68,909551.0,2513139.0,60139.0
48779,7.764444444444444,9.29,7.23,371032.1111111111,1223219.0,36851.0
48790,6.1,6.1,6.1,784.0,784.0,784.0
48791,9.03,9.03,9.03,3080867.0,3080867.0,3080867.0
48804,7.49,7.49,7.49,49473.0,49473.0,49473.0
48825,6.53,6.53,6.53,1528.0,1528.0,1528.0
48843,6.705,6.79,6.62,7879.5,8223.0,7536.0
48845,7.41,7.78,7.04,80882.5,141021.0,20744.0
48849,7.7898000000000005,9.07,5.49,601230.08,2737090.0,1771.0
48857,7.275555555555556,7.94,6.66,153578.44444444444,447855.0,14069.0
48858,4.986666666666667,5.56,4.41,17428.0,23201.0,7471.0
48869,6.382,8.04,4.78,130946.6,589508.0,546.0
48872,7.0,7.0,7.0,2081.0,2081.0,2081.0
48892,4.45,4.45,4.45,43796.0,43796.0,43796.0
48895,7.488421052631579,8.28,6.46,884036.65,3232300.0,84676.0
48896,7.362,8.28,6.46,336434.63636363635,877912.0,84676.0
48918,5.42,5.42,5.42,934.0,934.0,934.0
48926,7.605357142857143,8.93,5.5,653585.5357142857,2525565.0,25935.0
48930,4.86,4.86,4.86,427.0,427.0,427.0
48942,7.536666666666666,8.03,7.24,4510.333333333333,6280.0,3433.0
48953,6.72,6.72,6.72,1581.0,1581.0,1581.0
48961,4.95,4.95,4.95,10347.0,10347.0,10347.0
48965,7.58,7.58,7.58,10459.0,10459.0,10459.0
48971,4.95,4.95,4.95,10347.0,10347.0,10347.0
48981,7.4125000000000005,8.64,6.3,552709.4166666666,1812885.0,23114.0
48992,7.1000000000000005,8.13,6.23,94346.25,360614.0,328.0
48997,7.318181818181818,8.93,6.17,582044.3636363636,3430848.0,30157.0
49009,7.209999999999999,8.36,6.06,213845.0,424204.0,3486.0
49014,6.87,7.35,6.17,3246.6666666666665,5415.0,1394.0
49049,6.58,6.58,6.58,17720.0,17720.0,17720.0
49052,7.773846153846154,9.03,6.1,600098.7307692308,3212739.0,26418.0
49053,7.725,7.82,7.63,126114.0,210393.0,41835.0
49054,5.53,5.53,5.53,387.0,387.0,387.0
49059,8.01,8.01,8.01,32899.0,32899.0,32899.0
49066,7.383846153846155,8.38,5.74,380922.1538461539,1878751.0,6305.0
49073,7.795,7.9,7.69,311845.5,336509.0,287182.0
49104,,,,134.0,134.0,134.0
49114,7.475,7.48,7.47,1720722.0,2020793.0,1420651.0
49133,7.45,7.45,7.45,4476.0,4476.0,4476.0
49147,6.465,6.64,6.29,757.5,1086.0,429.0
49154,7.782727272727272,8.44,6.34,710738.2727272727,1813584.0,72581.0
49160,7.265,7.91,5.57,422268.875,1302351.0,4382.0
49163,7.115,8.39,5.82,296757.0,664133.0,6570.0
49164,6.43,6.43,6.43,9005.0,9005.0,9005.0
49165,8.24,8.24,8.24,349046.0,349046.0,349046.0
49170,7.42,7.42,7.42,9267.0,9267.0,9267.0
49202,7.6,8.01,7.19,31733.0,32899.0,30567.0
49205,6.45,6.45,6.45,1233.0,1233.0,1233.0
49210,7.65,7.65,7.65,230420.0,230420.0,230420.0
49211,6.55,6.55,6.55,6162.0,6162.0,6162.0
49220,7.45,8.93,6.36,688328.8888888889,3430848.0,83745.0
49223,7.45,7.45,7.45,495999.0,495999.0,495999.0
49233,7.725,7.9,7.55,193254.0,260151.0,126357.0
49236,7.305555555555555,8.28,6.46,339252.7,877912.0,78254.0
49263,7.45,7.45,7.45,119776.0,119776.0,119776.0
49275,6.73,6.73,6.73,6913.0,6913.0,6913.0
49285,7.3950000000000005,7.62,7.19,25204.25,47079.0,13404.0
49292,8.63,8.63,8.63,1504049.0,1504049.0,1504049.0
49303,7.757142857142857,8.26,7.24,578291.4285714285,2164124.0,226532.0
49304,7.066666666666667,8.14,6.15,114483.66666666667,180802.0,76186.0
49310,7.988333333333333,8.93,7.12,667854.6666666666,1258509.0,5855.0
49329,6.9,6.9,6.9,59416.0,59416.0,59416.0
49345,8.6,9.29,7.91,681239.0,1223219.0,139259.0
49357,7.923,9.02,6.92,607978.1,1999997.0,8097.0
49367,5.64,5.64,5.64,1374.0,1374.0,1374.0
49376,8.07,8.62,7.49,626708.8,2115206.0,24434.0
49385,7.353333333333334,8.48,6.62,465208.44444444444,3430848.0,3927.0
49387,8.226,8.84,6.57,836055.1,2928620.0,12701.0
49395,6.65,6.65,6.65,19063.0,19063.0,19063.0
49413,8.504999999999999,8.54,8.47,786339.5,930870.0,641809.0
49418,7.9,7.9,7.9,11606.0,11606.0,11606.0
49429,6.75,6.75,6.75,6717.0,6717.0,6717.0
49430,7.005,7.22,6.76,21160.0,37866.0,5135.0
49438,7.179130434782609,8.86,6.45,377162.3043478261,1892449.0,36749.0
49448,7.147,7.94,6.51,7854.0,33121.0,1407.0
49458,7.955,8.93,7.03,529574.5,1129214.0,238124.0
49460,5.97,5.97,5.97,20962.0,20962.0,20962.0
49470,6.916315789473684,8.4,6.06,562013.7894736842,1877970.0,85915.0
49490,8.31,8.31,8.31,326703.0,326703.0,326703.0
49498,5.745,6.16,5.33,3436.5,4293.0,2580.0
49505,7.6,8.38,5.87,416475.75,1093177.0,25455.0
49515,7.196666666666666,8.02,6.73,154508.0,575554.0,3187.0
49519,7.273076923076923,8.33,6.2,254343.15384615384,1717695.0,2835.0
49520,7.5920000000000005,8.97,6.71,490526.16,2318129.0,76878.0
49524,6.86,6.86,6.86,7430.0,7430.0,7430.0
49533,7.578333333333333,8.7,5.8,200094.33333333334,375832.0,12821.0
49551,5.625,6.08,5.17,20529.0,31681.0,9377.0
49556,7.7475000000000005,8.43,6.84,672806.75,2115206.0,85256.0
49573,7.15,7.15,7.15,89517.0,89517.0,89517.0
49581,6.27,6.56,5.98,615.0,788.0,442.0
49590,8.124,9.07,7.22,785877.4,2737090.0,11039.0
49596,7.8624,8.62,6.9,862877.12,4170767.0,60508.0
49600,5.74,6.56,4.92,1000.0,1243.0,757.0
49605,6.8,7.92,6.39,437295.0,1070378.0,131587.0
49612,7.2379999999999995,7.66,6.7,296350.0,787081.0,84676.0
49613,7.304444444444444,7.92,6.34,444600.0,1718656.0,111349.0
49616,6.415,6.76,6.07,2742.5,4463.0,1022.0
49618,7.459999999999999,8.11,6.81,839839.0,1319137.0,360541.0
49637,7.27,7.7,6.84,133475.0,260765.0,6185.0
49665,7.96,7.96,7.96,277451.0,277451.0,277451.0
49683,7.6433333333333335,8.75,5.98,909942.6666666666,1999997.0,4088.0
49691,7.475,7.59,7.36,205953.0,215663.0,196243.0
49692,7.79,8.21,6.93,289246.85714285716,916323.0,49532.0
49701,7.17,7.17,7.17,150659.0,150659.0,150659.0
49709,8.22,8.22,8.22,812035.0,812035.0,812035.0
49721,8.22,8.22,8.22,406539.0,406539.0,406539.0
49730,7.49,7.49,7.49,63084.0,63084.0,63084.0
49733,7.85,7.85,7.85,176576.0,176576.0,176576.0
49737,8.31,8.31,8.31,19410.0,19410.0,19410.0
49738,7.769411764705882,8.86,6.13,341538.4117647059,1334494.0,1466.0
49739,6.296666666666667,7.2,5.36,9918.0,18608.0,1149.0
49766,7.581999999999999,8.64,6.06,617467.9,2668197.0,80466.0
49771,5.67,5.67,5.67,1286.0,1286.0,1286.0
49776,7.674736842105263,8.44,5.67,465963.2631578947,1794468.0,69240.0
49778,8.288333333333334,8.65,7.94,1579730.6666666667,3323322.0,706544.0
49780,7.195,7.43,6.96,354623.0,476928.0,232318.0
49818,7.977777777777778,9.1,6.66,1291562.888888889,4170767.0,4696.0
49825,6.3500000000000005,7.75,5.66,68647.16666666667,406111.0,228.0
49827,8.82,8.82,8.82,784755.0,784755.0,784755.0
49828,7.595,8.71,6.06,549487.1428571428,2401830.0,53831.0
49830,8.176666666666668,8.83,7.32,1079171.0,2942216.0,210.0
49831,6.98,8.39,5.86,179055.25,502865.0,35930.0
49834,8.040000000000001,9.07,7.45,724175.6666666666,2737090.0,111606.0
49835,7.934285714285714,9.07,6.72,968063.4285714285,2942216.0,95612.0
49838,7.6,7.6,7.6,58798.0,58798.0,58798.0
49841,5.94,5.94,5.94,1140.0,1140.0,1140.0
49849,6.885454545454545,7.56,6.41,193234.27272727274,442897.0,51600.0
49873,7.3759999999999994,8.03,6.75,5293.8,9267.0,1938.0
49882,7.03,7.03,7.03,2443.0,2443.0,2443.0
49889,7.61,7.61,7.61,120837.0,120837.0,120837.0
49891,7.3536363636363635,9.29,6.34,697109.7272727273,2513139.0,31432.0
49894,6.68,7.0,6.36,253012.0,341256.0,205163.0
49895,5.64,5.64,5.64,856.0,856.0,856.0
49899,,,,196.0,196.0,196.0
49909,7.946666666666666,8.83,6.97,498617.7083333333,1794468.0,2296.0
49918,8.395,8.71,8.08,609779.5,809607.0,409952.0
49926,8.35,8.35,8.35,945177.0,945177.0,945177.0
49930,7.562857142857143,8.13,6.84,624835.1428571428,1586597.0,112640.0
49938,7.643636363636364,8.77,6.25,793518.8181818182,2234314.0,6516.0
49939,7.523333333333333,7.86,6.97,378957.0,1105066.0,7795.0
49941,,,,192.0,192.0,192.0
49942,7.27,7.27,7.27,9818.0,9818.0,9818.0
49944,7.17,7.17,7.17,15370.0,15370.0,15370.0
49952,7.294999999999999,7.97,6.49,81612.83333333333,351918.0,1346.0
49969,7.029999999999999,7.57,6.15,381561.2,986653.0,76186.0
49977,5.75,5.75,5.75,848.0,848.0,848.0
49978,5.88,5.88,5.88,802.0,802.0,802.0
49979,7.43157894736842,8.07,7.01,216627.15789473685,516233.0,91962.0
49980,7.521538461538461,8.21,6.57,287150.1153846154,916323.0,15730.0
49997,5.46,5.46,5.46,1264.0,1264.0,1264.0
50001,,,,108.0,108.0,108.0
50002,7.66,7.66,7.66,1055745.0,1055745.0,1055745.0
50012,7.26,7.26,7.26,461793.0,461793.0,461793.0
50033,6.53,6.53,6.53,1147.0,1147.0,1147.0
50037,6.525,6.58,6.47,13047.0,17720.0,8374.0
50042,6.71,6.71,6.71,542.0,542.0,542.0
50050,7.11,7.11,7.11,5817.0,5817.0,5817.0
50055,6.88,6.88,6.88,1170.0,1170.0,1170.0
50060,6.73,6.73,6.73,12506.0,12506.0,12506.0
50078,8.31,8.31,8.31,326703.0,326703.0,326703.0
50110,6.58,6.58,6.58,17720.0,17720.0,17720.0
50119,2.88,2.88,2.88,85476.0,85476.0,85476.0
50172,7.9957142857142856,8.48,6.9,1228545.5714285714,3430848.0,241980.0
50175,7.161538461538461,8.46,6.05,581287.2307692308,2156422.0,3436.0
50176,5.16,5.16,5.16,2157.0,2157.0,2157.0
50183,8.108,8.63,7.61,314293.8,619039.0,15461.0
50184,6.93875,7.9,6.11,565330.625,1713019.0,266779.0
50185,7.401818181818182,8.43,6.14,371466.8181818182,2115206.0,43128.0
50197,7.616666666666667,8.22,7.0,346950.8333333333,626245.0,209685.0
50204,7.69125,8.38,6.79,1079892.5,2100581.0,136043.0
50205,6.913333333333334,7.4,5.95,456834.6666666667,1261956.0,45785.0
50209,7.473333333333334,7.5,7.44,187482.66666666666,420034.0,70713.0
50218,8.09,8.83,7.35,1472573.5,2942216.0,2931.0
50220,6.72,6.72,6.72,789347.0,789347.0,789347.0
50221,7.5,8.1,6.98,142990.0,322820.0,49532.0
50237,7.365,7.37,7.36,24011.0,40753.0,7269.0
50242,5.35,5.35,5.35,1367.0,1367.0,1367.0
50248,7.596428571428571,8.58,6.52,493389.28571428574,1720151.0,5116.0
50265,7.725230769230769,9.03,5.43,630589.9242424242,3080867.0,355.0
50267,7.23,7.86,6.6,587157.0,1105066.0,69248.0
50273,7.431666666666667,8.89,6.02,896371.4333333333,4170767.0,67430.0
50281,7.15,7.15,7.15,15730.0,15730.0,15730.0
50284,8.415,8.45,8.38,409219.5,589480.0,228959.0
50287,7.54,7.54,7.54,1827336.0,1827336.0,1827336.0
50288,5.83,5.83,5.83,369.0,369.0,369.0
50289,6.390000000000001,7.21,5.57,10832.5,21164.0,501.0
50302,5.35,5.35,5.35,715.0,715.0,715.0
50307,7.5,7.5,7.5,234049.0,234049.0,234049.0
50330,7.9575,8.44,7.16,1067747.0,1813584.0,136043.0
50338,6.9750000000000005,7.61,6.3,103521.66666666667,367331.0,12247.0
50339,8.26,8.26,8.26,381684.0,381684.0,381684.0
50346,7.62875,8.62,6.15,670210.2916666666,2984661.0,15611.0
50352,6.56,6.56,6.56,628.0,628.0,628.0
50379,7.123333333333334,7.22,7.0,1139896.3333333333,3232300.0,79953.0
50380,7.476000000000001,8.83,5.53,322197.65,2164124.0,314.0
50384,7.613636363636363,8.56,6.42,1044018.0909090909,4230312.0,77050.0
50392,7.247142857142857,8.44,5.75,822715.1428571428,1813584.0,117962.0
50396,6.3725000000000005,6.88,5.98,2170.25,4088.0,407.0
50399,8.365,8.46,8.27,269327.5,289002.0,249653.0
50407,8.73,8.73,8.73,1255502.0,1255502.0,1255502.0
50410,8.99,8.99,8.99,660380.0,660380.0,660380.0
50411,7.74,7.74,7.74,543827.0,543827.0,543827.0
50415,5.09,5.09,5.09,413.0,413.0,413.0
50416,7.807666666666666,8.75,6.76,483115.6666666667,2247855.0,29556.0
50421,7.48,8.09,6.43,1050304.5,2096852.0,69938.0
50422,6.93,6.93,6.93,1504.0,1504.0,1504.0
50425,7.2881481481481485,8.23,6.27,738640.1851851852,2318129.0,47082.0
50427,6.21,6.21,6.21,5648.0,5648.0,5648.0
50429,7.966666666666668,8.72,7.46,784921.0,1750083.0,151649.0
50430,6.2,6.2,6.2,1161.0,1161.0,1161.0
50439,7.912000000000001,8.72,6.34,710361.4,1717695.0,1410.0
50444,6.68,7.08,6.12,2767.0,3804.0,1063.0
50461,7.276923076923077,8.71,6.29,625710.0,2401830.0,10380.0
50462,7.906666666666666,8.72,7.14,266114.0,453031.0,70967.0
50470,7.3462499999999995,8.07,6.64,92386.0,260765.0,16937.0
50481,6.94,8.2,6.18,419105.5,1296899.0,139168.0
50482,8.31,8.31,8.31,19410.0,19410.0,19410.0
50512,6.66,6.66,6.66,1029.0,1029.0,1029.0
50521,6.79,6.79,6.79,28218.0,28218.0,28218.0
50534,5.84,5.84,5.84,941.0,941.0,941.0
50549,7.7896,8.83,7.19,499487.4,2942216.0,46697.0
50553,8.059999999999999,8.77,7.35,1228521.5,1977969.0,479074.0
50565,7.5,7.5,7.5,3370.0,3370.0,3370.0
50571,7.14,7.14,7.14,356867.0,356867.0,356867.0
50575,6.18,6.18,6.18,2505.0,2505.0,2505.0
50581,7.655,8.14,7.17,80342.5,150659.0,10026.0
50582,7.818571428571429,8.71,7.02,935154.4285714285,2401830.0,322282.0
50583,6.09,7.14,4.99,112971.8,169458.0,23201.0
50586,7.80625,8.89,6.57,827943.3125,2234314.0,2110.0
50588,5.94,5.94,5.94,1140.0,1140.0,1140.0
50590,7.8793750000000005,8.86,6.55,376199.4375,913756.0,11678.0
50593,7.3,8.26,6.1,393525.6,993216.0,120598.0
50594,7.606666666666666,8.83,6.3,496283.0,2942216.0,4126.0
50598,6.94,6.94,6.94,8074.0,8074.0,8074.0
50602,7.506666666666667,8.11,6.88,254096.33333333334,336867.0,91546.0
50606,7.309,8.3,5.96,377741.0,1505271.0,78611.0
50608,8.515,8.73,8.3,2407824.0,2581334.0,2234314.0
50612,7.15,7.15,7.15,51932.0,51932.0,51932.0
50613,7.045,8.52,6.31,364078.5,1318273.0,15879.0
50631,8.405000000000001,8.41,8.4,1288118.5,1877970.0,698267.0
50634,7.26,7.26,7.26,27349.0,27349.0,27349.0
50647,7.24,7.24,7.24,3818.0,3818.0,3818.0
50652,7.593636363636364,8.1,7.2,384710.9090909091,1111693.0,89590.0
50655,8.83,8.83,8.83,2942216.0,2942216.0,2942216.0
50664,7.29,7.29,7.29,115643.0,115643.0,115643.0
50672,8.13,8.13,8.13,98884.0,98884.0,98884.0
50678,6.03,6.03,6.03,40062.0,40062.0,40062.0
50689,7.03,7.03,7.03,34087.0,34087.0,34087.0
50694,7.783636363636364,8.93,6.31,925513.2727272727,2164124.0,139304.0
50695,7.776666666666666,8.36,7.48,181353.66666666666,424204.0,49157.0
50709,7.400740740740741,8.64,6.2,570812.6296296297,3232300.0,13131.0
50710,7.508947368421052,8.41,5.85,414494.6842105263,1764293.0,33939.0
50739,7.6728125,8.93,6.86,611388.03125,2318129.0,83018.0
50760,6.761666666666667,7.43,5.8,89065.0,189526.0,12821.0
50789,6.9350000000000005,7.74,6.13,14899.5,24010.0,5789.0
50796,7.997916666666666,8.93,6.88,767296.125,2942216.0,48265.0
50845,7.39,7.39,7.39,16752.0,16752.0,16752.0
50854,7.448,8.6,6.21,596116.3,2096852.0,148042.0
50862,6.836666666666667,8.15,5.78,226583.0,569135.0,17167.0
50864,7.5975,8.63,6.04,430903.125,1504049.0,47856.0
50869,7.16,8.04,6.29,932363.0,2513139.0,112255.0
50871,6.37,6.4,6.34,47073.5,67805.0,26342.0
50891,7.1075,7.59,6.39,457460.25,1505271.0,60490.0
50909,5.7,5.7,5.7,365.0,539.0,191.0
50917,7.49,8.69,5.5,468797.0,1933489.0,16890.0
50923,7.5825,7.97,7.26,280190.625,723134.0,63919.0
50932,7.040000000000001,8.24,6.22,452200.8,807396.0,11678.0
50934,7.796666666666667,8.44,7.26,319973.3333333333,870223.0,12527.0
50938,,,,190.0,190.0,190.0
50953,7.345833333333334,8.6,6.31,495577.0,1793398.0,15722.0
50955,7.155,7.41,6.9,56350.0,108335.0,4365.0
50973,6.08,6.08,6.08,1338.0,1338.0,1338.0
50985,6.49,6.49,6.49,17114.0,17114.0,17114.0
50993,8.286666666666667,8.83,7.87,222072.0,249324.0,194732.0
50999,6.946666666666666,7.76,6.23,91099.0,233265.0,10845.0
51005,,,,210.0,210.0,210.0
51008,6.93,6.93,6.93,1504.0,1504.0,1504.0
51009,8.30181818181818,9.03,7.38,1339060.5454545454,3080867.0,18013.0
51015,6.445,6.62,6.27,978.0,1001.0,955.0
51019,8.29,8.29,8.29,585231.0,585231.0,585231.0
51020,7.576666666666667,8.48,7.0,1132888.3333333333,3430848.0,138469.0
51043,7.645,8.31,6.85,11837.25,30580.0,1047.0
51056,6.06,6.06,6.06,1666.0,1666.0,1666.0
51064,7.081999999999999,8.24,6.32,721000.8,1718656.0,182215.0
51089,7.61,7.61,7.61,6041.0,6041.0,6041.0
51092,7.695,8.17,6.94,296495.375,863004.0,100084.0
51096,7.97,8.2,7.71,1043367.3333333334,1528892.0,467416.0
51098,6.8183333333333325,7.84,4.67,251061.66666666666,663406.0,25709.0
51105,7.646666666666667,8.69,5.86,694638.5238095238,4230312.0,37962.0
51109,4.94,4.94,4.94,731.0,731.0,731.0
51116,7.786666666666666,8.21,7.55,621233.3333333334,916323.0,134212.0
51122,7.941666666666666,9.29,6.78,405442.0,1223219.0,55989.0
51128,6.7700000000000005,7.54,5.76,235919.2,374140.0,87553.0
51145,8.65,8.65,8.65,884396.0,884396.0,884396.0
51157,6.77,6.77,6.77,48357.0,48357.0,48357.0
51179,8.100000000000001,8.82,7.03,1214723.0,2380325.0,784755.0
51203,7.76,7.76,7.76,723134.0,723134.0,723134.0
51212,6.832222222222223,8.09,5.12,465942.0,2096852.0,64498.0
51213,7.262777777777777,8.23,6.11,723578.1111111111,1831877.0,161181.0
51215,7.793333333333333,8.86,6.55,387103.3333333333,723707.0,55094.0
51217,7.44,7.44,7.44,27042.0,27042.0,27042.0
51219,6.775999999999999,8.49,5.54,753162.4,2247855.0,83745.0
51246,5.2,5.2,5.2,998.0,998.0,998.0
51248,5.48,5.48,5.48,892.0,892.0,892.0
51250,,,,266.0,415.0,107.0
51252,7.295,8.24,6.42,631045.875,2156422.0,79389.0
51265,5.811666666666667,8.44,3.66,349480.3333333333,1813584.0,2226.0
51287,7.35,7.35,7.35,4963.0,4963.0,4963.0
51289,7.31,7.31,7.31,17587.0,17587.0,17587.0
51294,6.833333333333333,7.33,6.52,29743.0,58132.0,10717.0
51297,7.597941176470588,8.64,5.86,755723.8333333334,4230312.0,27014.0
51306,7.416666666666667,7.87,6.66,513422.6666666667,842969.0,63776.0
51307,7.31,7.31,7.31,79738.0,79738.0,79738.0
51308,6.63,6.63,6.63,1510.0,1510.0,1510.0
51318,7.44,7.44,7.44,183529.0,183529.0,183529.0
51321,8.14,8.42,7.86,1697144.5,3323322.0,70967.0
51324,6.64,6.64,6.64,7951.0,7951.0,7951.0
51335,7.59,8.35,6.82,59677.833333333336,388079.0,3673.0
51347,7.1899999999999995,7.31,7.07,720966.5,978261.0,463672.0
51357,6.08,6.08,6.08,460.0,460.0,460.0
51368,7.28,7.28,7.28,95178.0,95178.0,95178.0
51369,7.53,7.53,7.53,229772.0,229772.0,229772.0
51371,7.57,7.57,7.57,475107.0,475107.0,475107.0
51377,4.75,4.75,4.75,897.0,897.0,897.0
51381,6.965999999999999,7.85,5.86,1122847.0,3212739.0,93382.0
51383,6.37,6.37,6.37,2150.0,2150.0,2150.0
51390,7.555,7.94,7.17,91890.0,150659.0,33121.0
51397,5.93,5.93,5.93,788.0,788.0,788.0
51403,7.278499999999999,8.55,6.22,408627.65,1094242.0,5324.0
51404,7.57,8.26,6.88,240037.0,465683.0,14391.0
51415,6.86,6.86,6.86,46826.0,46826.0,46826.0
51417,7.018421052631578,8.34,5.35,586657.0,1764293.0,72581.0
51431,6.64,6.64,6.64,7951.0,7951.0,7951.0
51446,5.75,5.75,5.75,220.0,220.0,220.0
51458,7.4590000000000005,8.48,6.84,700254.4,3430848.0,23128.0
51461,7.972727272727273,8.93,7.17,654921.4545454546,1480574.0,3567.0
51462,7.033846153846154,8.13,5.76,493601.23076923075,1713019.0,85668.0
51463,6.835,7.01,6.66,18111.0,25241.0,10981.0
51464,7.712941176470588,8.93,5.85,637196.6470588235,1877970.0,33939.0
51466,5.92,5.92,5.92,77228.0,77228.0,77228.0
51494,8.71,8.71,8.71,27302.0,27302.0,27302.0
51498,7.746666666666667,8.82,7.08,538592.3333333334,784755.0,100423.0
51499,6.79,6.79,6.79,768.0,768.0,768.0
51535,8.32,9.1,6.98,1636005.25,3576199.0,241865.0
51552,7.696923076923077,8.69,6.87,346767.3461538461,1933489.0,31969.0
51586,7.57,7.57,7.57,50441.0,50441.0,50441.0
51587,7.46,7.74,7.18,138614.0,275783.0,1445.0
51614,8.082857142857142,8.9,7.31,607002.1428571428,2359308.0,136072.0
51616,,,,302.0,302.0,302.0
51632,7.386666666666667,8.24,6.68,904137.3333333334,1615298.0,212617.0
51648,7.265000000000001,8.23,6.41,617415.8,1713019.0,10380.0
51673,5.99,5.99,5.99,913270.0,913270.0,913270.0
51678,7.2852,8.47,5.88,507316.92,1504797.0,14432.0
51680,7.6325,8.74,6.7,357249.125,1208732.0,36851.0
51692,7.1575,7.72,6.01,73648.5,208050.0,2256.0
51693,7.583157894736843,8.62,6.47,772617.1052631579,4170767.0,6762.0
51705,7.492222222222221,8.2,6.55,301994.0,811269.0,33408.0
51706,7.145999999999999,7.32,6.68,352980.2,648011.0,119727.0
51711,7.012857142857143,7.73,6.05,691494.1428571428,1128691.0,140622.0
51722,6.67,6.67,6.67,15741.0,15741.0,15741.0
51764,6.985454545454545,7.71,6.27,454048.8181818182,1620668.0,138874.0
51768,6.486666666666667,7.29,4.91,82206.33333333333,232497.0,1595.0
51807,5.2,5.2,5.2,460.0,460.0,460.0
51812,5.585,6.8,4.37,3778.0,6601.0,955.0
51815,7.4409090909090905,8.22,6.76,479074.63636363635,977740.0,214318.0
51817,7.464,8.23,7.24,222314.4,691992.0,37664.0
51818,7.01,7.01,7.01,663406.0,663406.0,663406.0
51836,7.425,8.14,6.53,22150.6,150659.0,1790.0
51837,7.3950000000000005,7.91,6.73,447894.0,1302351.0,76878.0
51858,5.35,5.35,5.35,211.0,310.0,112.0
51860,7.385,7.53,7.24,5191.0,6564.0,3818.0
51863,6.16,6.16,6.16,2237.0,2237.0,2237.0
51889,4.97,4.97,4.97,531.0,531.0,531.0
51898,,,,739.0,739.0,739.0
51910,5.34,5.34,5.34,446.0,446.0,446.0
51916,7.3374999999999995,7.91,6.31,308959.8333333333,1302351.0,16637.0
51919,4.58,4.59,4.57,1082.6666666666667,2350.0,165.0
51923,7.8,7.8,7.8,695608.0,695608.0,695608.0
51940,7.88,7.88,7.88,150909.0,150909.0,150909.0
51955,5.67,5.67,5.67,2585.0,2585.0,2585.0
51956,7.024285714285715,8.0,5.97,262361.5714285714,978261.0,7474.0
51958,7.8,7.8,7.8,695608.0,695608.0,695608.0
51988,7.1,7.1,7.1,23200.0,23200.0,23200.0
51992,8.0,8.56,7.44,506573.5,852836.0,160311.0
52006,5.46,5.46,5.46,10455.0,10455.0,10455.0
52015,6.7,6.7,6.7,2200.0,2200.0,2200.0
52016,6.24,6.24,6.24,291.0,291.0,291.0
52020,6.75,6.75,6.75,7622.0,7622.0,7622.0
52022,6.82,7.29,6.35,5630.0,8097.0,3163.0
52031,6.57,7.7,5.44,66513.0,98294.0,34732.0
52045,7.92,7.92,7.92,179659.0,179659.0,179659.0
52046,6.729411764705882,7.92,6.13,346419.76470588235,1718656.0,83424.0
52080,7.587999999999999,8.03,6.94,447813.4,1070378.0,8074.0
52081,7.384444444444444,9.29,6.31,357170.55555555556,1223219.0,79179.0
52082,7.574,8.21,7.15,410586.5,1070378.0,72696.0
52092,7.792,8.89,6.75,915510.1,4170767.0,63958.0
52093,7.815714285714286,9.1,6.2,678556.5714285715,3576199.0,20213.0
52101,7.35,7.35,7.35,4963.0,4963.0,4963.0
52131,6.65,6.65,6.65,19063.0,19063.0,19063.0
52139,6.8149999999999995,7.05,6.58,8515.0,15410.0,1620.0
52149,6.77,6.77,6.77,28013.0,28013.0,28013.0
52173,7.583333333333333,8.2,6.9,416032.2,1559915.0,85765.0
52178,7.388333333333333,8.48,6.37,825670.3333333334,3430848.0,1394.0
52186,8.39,8.39,8.39,476663.0,476663.0,476663.0
52193,7.389130434782608,8.93,5.21,551035.9130434783,1812885.0,8999.0
52196,8.285,8.33,8.24,1806059.5,2380325.0,1231794.0
52198,8.076666666666666,8.45,7.59,636046.0,1559915.0,100348.0
52211,7.647142857142858,8.49,6.56,964415.9047619047,3430848.0,115643.0
52214,7.51,8.36,6.66,375291.5,700160.0,50423.0
52215,8.079375,9.1,6.05,1219522.25,4170767.0,67757.0
52229,6.96,7.08,6.84,95211.0,164360.0,26062.0
52274,7.63,8.05,6.92,537022.0,994777.0,95436.0
52275,7.9,7.9,7.9,11606.0,11606.0,11606.0
52282,5.785,5.99,5.58,3638.0,6002.0,1274.0
52291,8.26,8.26,8.26,656665.0,656665.0,656665.0
52299,7.504615384615385,9.03,5.81,806190.475,3430848.0,6734.0
52301,6.27,6.27,6.27,552.0,552.0,552.0
52305,7.624285714285714,8.47,6.42,744675.0,2318129.0,63457.0
52308,7.518333333333333,8.86,6.5,466806.77777777775,1933489.0,12988.0
52342,6.07,6.07,6.07,5316.0,5316.0,5316.0
52346,7.09,7.09,7.09,5415.0,5415.0,5415.0
52347,7.1890909090909085,8.23,6.2,745253.7272727273,3232300.0,76863.0
52359,7.263636363636365,8.13,6.68,285663.2727272727,1586597.0,14015.0
52367,7.68,8.34,6.34,760698.125,1878751.0,38427.0
