mal_id,mean_score_reco,max_score_reco,min_score_reco,mean_members_reco,max_members_reco,min_members_reco,watching_mean,watching_max,watching_min,completed_mean,completed_max,completed_min,on_hold_mean,on_hold_max,on_hold_min,dropped_mean,dropped_max,dropped_min,plan_to_watch_mean,plan_to_watch_max,plan_to_watch_min,total_mean,total_max,total_min
123,7.2508928571428575,8.22,5.58,225696.10714285713,1816496.0,5142.0,17168.035714285714,230964.0,272.0,136497.375,1323396.0,1345.0,9847.55357142857,141120.0,128.0,11657.589285714286,208578.0,176.0,50545.482142857145,241248.0,2348.0,225716.0357142857,1816625.0,5144.0
124,7.4350000000000005,7.72,7.15,52418.0,67759.0,37077.0,2585.5,2735.0,2436.0,30227.0,40793.0,19661.0,1854.0,1877.0,1831.0,1710.0,2180.0,1240.0,16045.5,20523.0,11568.0,52422.0,67763.0,37081.0
125,7.075,7.99,6.38,511968.5,1480574.0,22801.0,23831.333333333332,69853.0,1151.0,338626.0,943260.0,10297.0,14712.666666666666,49280.0,798.0,17087.0,50181.0,912.0,117726.83333333333,368000.0,9593.0,511983.8333333333,1480574.0,22804.0
126,7.281538461538461,8.35,6.37,343098.6923076923,962019.0,14846.0,15831.923076923076,46924.0,378.0,200820.15384615384,609704.0,9072.0,10665.538461538461,37853.0,156.0,9251.0,26732.0,174.0,106560.84615384616,375151.0,4679.0,343129.46153846156,962083.0,14846.0
127,7.284000000000001,8.49,6.58,588542.2,2247855.0,16403.0,30562.4,119453.0,924.0,435449.2,1723847.0,8758.0,13921.2,45243.0,878.0,13352.2,33621.0,1286.0,95294.4,325832.0,4560.0,588579.4,2247996.0,16406.0
128,7.242,8.38,5.46,417516.2,1372633.0,4016.0,20420.2,58862.0,193.0,262514.2,971132.0,1812.0,11997.8,33638.0,99.0,11635.0,29265.0,153.0,110968.8,279736.0,1759.0,417536.0,1372633.0,4016.0
129,7.662999999999999,9.07,6.34,763798.8,3080867.0,4177.0,114365.0,1838015.0,192.0,455269.43333333335,2473121.0,14.0,39206.933333333334,308583.0,125.0,28833.266666666666,206070.0,223.0,126187.6,687110.0,1536.0,763862.2333333333,3081045.0,4178.0
130,8.07,8.22,7.98,1653064.6666666667,3035328.0,812035.0,113068.33333333333,218043.0,49984.0,1276766.3333333333,2473121.0,473372.0,58228.0,96432.0,35436.0,64723.0,137128.0,20138.0,140390.66666666666,233192.0,77178.0,1653176.3333333333,3035526.0,812122.0
131,6.97,6.97,6.97,14924.0,14924.0,14924.0,522.0,522.0,522.0,9943.0,9943.0,9943.0,406.0,406.0,406.0,366.0,366.0,366.0,3688.0,3688.0,3688.0,14925.0,14925.0,14925.0
132,7.6207692307692305,9.03,6.32,534693.358974359,3080867.0,13186.0,43541.38461538462,375910.0,705.0,326510.358974359,2109985.0,4301.0,25027.102564102563,148406.0,510.0,18825.28205128205,66725.0,681.0,120834.56410256411,493291.0,6244.0,534738.6923076923,3081045.0,13188.0
133,6.7908333333333335,8.04,5.42,289569.02777777775,1505271.0,6804.0,15328.277777777777,79873.0,337.0,198164.61111111112,1216189.0,3585.0,7202.416666666667,23804.0,183.0,13132.25,56142.0,298.0,55765.444444444445,164569.0,2402.0,289593.0,1505391.0,6805.0
134,7.564745762711865,8.89,5.86,553422.9152542372,1962199.0,19881.0,33044.61016949153,171630.0,358.0,338135.23728813557,1404554.0,6716.0,17875.474576271186,90960.0,312.0,16573.050847457627,57786.0,229.0,147838.74576271186,483053.0,6144.0,553467.1186440678,1962457.0,19884.0
135,7.758392857142857,9.1,6.05,507206.8214285714,4170767.0,666.0,35381.375,375910.0,52.0,356654.0535714286,3474406.0,219.0,17689.821428571428,148406.0,21.0,15504.392857142857,137128.0,87.0,82019.26785714286,529859.0,281.0,507248.91071428574,4171073.0,666.0
136,7.730862068965517,9.1,6.12,904871.3793103448,4170767.0,3954.0,100098.58620689655,1838015.0,521.0,613107.275862069,3474406.0,14.0,37737.06896551724,308583.0,140.0,35356.03448275862,220647.0,273.0,118647.08620689655,529859.0,2145.0,904946.051724138,4171073.0,3954.0
137,8.54,8.62,8.46,2453468.0,4170767.0,736169.0,145264.5,207729.0,82800.0,1923445.5,3474406.0,372485.0,87712.5,114486.0,60939.0,77524.0,126242.0,28806.0,219731.0,248210.0,191252.0,2453677.5,4171073.0,736282.0
138,7.183333333333334,8.18,6.48,700509.0,3232300.0,10644.0,31236.5,119064.0,924.0,570497.5,2766326.0,5179.0,15900.5,37977.0,547.0,30538.666666666668,133168.0,905.0,52390.833333333336,176035.0,2949.0,700564.0,3232570.0,10650.0
139,7.566666666666666,7.98,7.22,1929086.6666666667,3232300.0,420034.0,171434.33333333334,366847.0,28392.0,1395569.0,2766326.0,317980.0,85857.33333333333,195339.0,24256.0,126220.0,220647.0,24845.0,150271.66666666666,250185.0,24595.0,1929352.3333333333,3232570.0,420068.0
141,7.32625,8.36,6.35,443525.125,1962199.0,25669.0,25702.375,124567.0,1416.0,285988.875,1404554.0,11587.0,15102.125,59528.0,1215.0,12821.0,35323.0,1551.0,103954.5,338485.0,9900.0,443568.875,1962457.0,25669.0
142,7.302972972972972,8.53,5.39,249440.94594594595,2880058.0,4860.0,18574.675675675677,358442.0,150.0,172400.83783783784,2234604.0,1345.0,7522.378378378378,48504.0,55.0,6927.621621621622,38438.0,126.0,44036.27027027027,279736.0,1668.0,249461.7837837838,2880368.0,4862.0
143,7.022083333333334,8.91,6.13,295876.4166666667,2164124.0,4241.0,12174.833333333334,77665.0,281.0,208695.5,1645269.0,2210.0,7176.625,46267.0,157.0,7870.791666666667,56409.0,189.0,59981.291666666664,338736.0,1404.0,295899.0416666667,2164346.0,4241.0
144,7.4025,8.93,6.64,671846.875,1586312.0,147864.0,26637.5,69853.0,5135.0,448163.25,1141339.0,87244.0,16855.875,49280.0,3866.0,20655.25,54684.0,5266.0,159556.0,368000.0,41023.0,671867.875,1586312.0,147877.0
145,7.732333333333333,8.74,6.38,556074.5833333334,2318129.0,25129.0,33046.55,151113.0,362.0,364396.2833333333,1776440.0,6762.0,16610.466666666667,64583.0,270.0,17370.883333333335,71838.0,228.0,124698.35,368000.0,5908.0,556122.5333333333,2318129.0,25135.0
146,7.237916666666667,8.67,6.31,412241.9166666667,1962199.0,11343.0,18993.0,124567.0,641.0,288551.2083333333,1404554.0,3711.0,11508.166666666666,75964.0,430.0,12630.291666666666,60385.0,549.0,80586.95833333333,368679.0,5423.0,412269.625,1962457.0,11347.0
147,7.196000000000001,8.93,5.51,372176.68,1679420.0,3545.0,17038.42,69853.0,119.0,235684.4,1259661.0,2107.0,9854.3,49280.0,80.0,12140.22,50181.0,109.0,97485.68,368000.0,1131.0,372203.02,1679498.0,3546.0
148,6.926,7.98,6.38,86456.4,280956.0,5165.0,4820.2,16331.0,305.0,34922.2,98789.0,1877.0,3846.8,14560.0,184.0,4076.4,14446.0,210.0,38795.0,136839.0,2590.0,86460.6,280965.0,5166.0
149,7.1332258064516125,8.27,5.41,287691.3870967742,1250744.0,7480.0,14910.322580645161,81260.0,362.0,183594.70967741936,795048.0,3290.0,9743.322580645161,54815.0,298.0,12495.967741935483,68119.0,476.0,66964.90322580645,252576.0,3054.0,287709.22580645164,1250744.0,7484.0
150,7.350246913580247,8.89,5.03,539638.1111111111,3323322.0,9056.0,33359.333333333336,366847.0,278.0,349521.97530864197,2806977.0,5582.0,19132.827160493827,195339.0,117.0,20522.086419753086,220647.0,154.0,117140.77777777778,483053.0,2927.0,539677.0,3323322.0,9058.0
151,7.39,8.04,5.68,369647.3333333333,1812885.0,7967.0,19364.466666666667,118673.0,271.0,235659.4,1171075.0,3526.0,12387.466666666667,84925.0,112.0,14547.666666666666,98525.0,178.0,87735.66666666667,339927.0,3607.0,369694.6666666667,1813125.0,7970.0
152,7.414736842105263,8.93,6.2,290852.05263157893,1258509.0,20730.0,14729.684210526315,55006.0,1096.0,165235.42105263157,847239.0,8561.0,10010.421052631578,40941.0,953.0,9098.052631578947,30473.0,1277.0,91797.52631578948,327153.0,8714.0,290871.1052631579,1258613.0,20731.0
153,7.649444444444445,9.02,6.05,378181.5833333333,1962199.0,6960.0,27042.430555555555,160805.0,299.0,223329.20833333334,1404554.0,2910.0,14399.736111111111,77045.0,212.0,13704.875,62773.0,204.0,99744.15277777778,373339.0,2968.0,378220.40277777775,1962457.0,6961.0
154,7.5534042553191485,9.03,5.83,752631.085106383,3080867.0,6680.0,94037.74468085106,1838015.0,532.0,471742.74468085106,2473121.0,14.0,36209.63829787234,308583.0,417.0,35855.68085106383,220647.0,539.0,114841.48936170213,380019.0,2738.0,752687.2978723404,3081045.0,6680.0
155,6.656000000000001,8.53,5.38,112269.1,740319.0,1730.0,2368.0,12577.0,44.0,77498.4,557863.0,1382.0,967.1,4485.0,7.0,654.8,2025.0,35.0,30785.5,163369.0,262.0,112273.8,740319.0,1730.0
156,7.4547058823529415,9.1,5.22,611037.4117647059,4170767.0,2759.0,40727.26470588235,449814.0,154.0,420873.39705882355,3474406.0,1224.0,20654.985294117647,148406.0,85.0,20359.45588235294,161416.0,161.0,108463.70588235294,529859.0,1135.0,611078.8088235294,4171073.0,2759.0
157,7.072272727272727,7.85,6.35,332979.2272727273,1723784.0,16712.0,18068.68181818182,135797.0,918.0,218073.36363636365,1035312.0,8693.0,11650.181818181818,106216.0,598.0,14281.727272727272,93150.0,588.0,70926.0,353400.0,5598.0,332999.95454545453,1723875.0,16710.0
158,7.1272,8.23,6.21,142592.44,546400.0,3885.0,8596.04,36632.0,176.0,73126.04,339577.0,1748.0,4834.2,15043.0,115.0,6468.76,44893.0,205.0,49578.08,193583.0,1240.0,142603.12,546447.0,3885.0
159,7.569999999999999,8.38,6.31,531308.3846153846,1962199.0,11343.0,33523.46153846154,124567.0,641.0,320125.23076923075,1404554.0,4168.0,17398.23076923077,59528.0,430.0,17299.846153846152,44749.0,549.0,143011.38461538462,338485.0,5559.0,531358.1538461539,1962457.0,11347.0
160,7.572222222222222,8.89,5.98,509545.537037037,4230312.0,6664.0,26845.61111111111,212458.0,175.0,347286.6296296296,3716436.0,2604.0,12846.0,90960.0,101.0,11607.75925925926,64635.0,136.0,111005.07407407407,483053.0,2898.0,509591.0740740741,4230824.0,6663.0
161,7.53421052631579,8.93,5.8,632284.5263157894,3323322.0,3566.0,52396.10526315789,229369.0,111.0,433080.7368421053,2806977.0,1704.0,25289.736842105263,128020.0,64.0,21154.78947368421,137128.0,76.0,100391.36842105263,377913.0,1611.0,632312.7368421053,3323322.0,3566.0
162,7.385555555555555,7.94,6.83,387679.77777777775,1302351.0,16047.0,20031.222222222223,72358.0,856.0,259546.22222222222,971082.0,7256.0,11532.444444444445,34604.0,916.0,12993.0,35480.0,956.0,83595.88888888889,254855.0,6063.0,387698.77777777775,1302351.0,16047.0
163,6.8100000000000005,7.17,6.45,43533.0,51997.0,35069.0,1432.0,2223.0,641.0,29532.0,31223.0,27841.0,1110.0,2001.0,219.0,2022.5,3884.0,161.0,9440.5,12668.0,6213.0,43537.0,51999.0,35075.0
164,7.74695652173913,8.78,5.43,553975.304347826,3323322.0,2316.0,33448.24637681159,358442.0,105.0,390264.73913043475,2806977.0,948.0,11387.188405797102,77045.0,50.0,9414.608695652174,62773.0,99.0,109498.57971014493,403435.0,1104.0,554013.3623188406,3323322.0,2316.0
165,7.40311475409836,9.03,6.07,524427.8196721311,4230312.0,4236.0,35998.91803278688,375910.0,293.0,356719.0983606557,3716436.0,1580.0,16591.590163934427,148406.0,159.0,15156.934426229509,98525.0,205.0,100001.83606557376,493291.0,1889.0,524468.3770491803,4230824.0,4236.0
166,7.5517391304347825,8.71,5.75,518587.17391304346,2401830.0,5793.0,41617.782608695656,366847.0,193.0,309130.4347826087,1795033.0,3132.0,26749.478260869564,195339.0,71.0,24027.434782608696,220647.0,88.0,117109.56521739131,372867.0,2309.0,518634.6956521739,2401830.0,5793.0
167,7.360697674418605,9.1,5.64,388634.23255813954,3576199.0,7597.0,24692.627906976744,278645.0,413.0,247383.76744186046,2586001.0,3594.0,14479.511627906977,118574.0,213.0,12023.651162790698,63535.0,287.0,90088.69767441861,529859.0,2701.0,388668.25581395347,3576614.0,7600.0
168,7.473673469387755,9.1,6.2,805801.693877551,4230312.0,11740.0,52236.510204081635,449814.0,658.0,585093.387755102,3716436.0,3845.0,25164.632653061224,144765.0,364.0,26136.14285714286,161416.0,355.0,117226.48979591837,529859.0,5028.0,805857.1632653062,4230824.0,11743.0
169,7.1654838709677415,8.69,5.87,459922.4516129032,1750083.0,3581.0,20759.935483870966,81260.0,288.0,308675.29032258067,1315147.0,1592.0,12744.870967741936,54815.0,164.0,17278.935483870966,69952.0,210.0,100481.41935483871,318761.0,1328.0,459940.4516129032,1750083.0,3582.0
170,7.686888888888889,8.93,5.89,449610.84444444446,3035328.0,1970.0,73332.91111111111,1838015.0,156.0,261244.53333333333,2473121.0,14.0,22630.222222222223,308583.0,62.0,18805.88888888889,206070.0,136.0,73634.44444444444,377913.0,769.0,449648.0,3035526.0,1970.0
171,7.639,8.63,6.53,923571.2,3232300.0,20316.0,47109.2,149784.0,704.0,691111.2,2766326.0,5522.0,17930.0,50377.0,328.0,28231.8,133168.0,340.0,139260.7,373339.0,12106.0,923642.9,3232570.0,20317.0
173,7.441612903225806,8.65,6.4,298628.96774193546,2273787.0,15679.0,18721.225806451614,96335.0,873.0,172831.87096774194,1724812.0,7430.0,12578.193548387097,77045.0,462.0,11624.225806451614,68119.0,647.0,82889.25806451614,403435.0,6266.0,298644.77419354836,2273787.0,15678.0
174,7.262903225806451,8.53,5.9,472618.1935483871,2880058.0,11473.0,36416.032258064515,358442.0,567.0,316941.22580645164,2234604.0,5902.0,16448.8064516129,106216.0,245.0,18548.25806451613,98525.0,291.0,84307.64516129032,353400.0,3526.0,472661.96774193546,2880368.0,11473.0
175,7.1275,7.98,6.56,337064.6666666667,2134926.0,10637.0,38089.25,366847.0,642.0,195861.25,1102401.0,6033.0,21601.5,195339.0,477.0,25233.416666666668,220647.0,788.0,56330.416666666664,250185.0,2699.0,337115.8333333333,2135419.0,10639.0
176,7.21,7.21,7.21,242987.0,242987.0,242987.0,13134.0,13134.0,13134.0,109255.0,109255.0,109255.0,9361.0,9361.0,9361.0,9296.0,9296.0,9296.0,101941.0,101941.0,101941.0,242987.0,242987.0,242987.0
177,7.522295081967213,9.1,5.94,510713.95081967214,3576199.0,12976.0,28667.360655737706,278645.0,517.0,337461.39344262297,2766326.0,7256.0,17957.967213114753,118574.0,415.0,18192.39344262295,133168.0,470.0,108466.75409836066,529859.0,3831.0,510745.868852459,3576614.0,12978.0
178,7.27625,8.18,6.07,182847.03125,1039571.0,4481.0,9930.21875,69073.0,264.0,115665.21875,645430.0,1347.0,6416.96875,37637.0,174.0,7129.28125,32050.0,216.0,43712.46875,260863.0,1106.0,182854.15625,1039498.0,4482.0
180,7.3140625,8.64,6.3,311615.84375,1962199.0,5580.0,19046.0,125035.0,276.0,198691.0625,1404554.0,1551.0,10883.25,75964.0,146.0,12070.1875,97105.0,155.0,70945.8125,368679.0,3233.0,311636.3125,1962457.0,5580.0
181,7.776666666666667,8.64,6.62,634161.3333333334,1719364.0,24059.0,38593.666666666664,107742.0,1970.0,413309.0,1106668.0,6758.0,26566.666666666668,75964.0,932.0,21132.333333333332,60385.0,1112.0,134589.0,368679.0,13288.0,634190.6666666666,1719438.0,24060.0
182,7.32203125,8.71,6.07,264233.28125,3232300.0,4546.0,14182.25,119738.0,302.0,171316.71875,2766326.0,1345.0,9258.640625,77045.0,146.0,10204.109375,133168.0,151.0,59289.953125,372867.0,2323.0,264251.671875,3232570.0,4553.0
183,7.701764705882353,8.78,7.15,257818.35294117648,2115206.0,16384.0,18326.764705882353,131865.0,1031.0,175260.5294117647,1645597.0,8795.0,10151.588235294117,54600.0,792.0,9483.823529411764,48194.0,913.0,44627.23529411765,235182.0,4859.0,257849.9411764706,2115438.0,16390.0
184,6.732666666666666,8.62,5.29,326875.93333333335,1962199.0,7460.0,18727.733333333334,124567.0,90.0,225863.93333333332,1404554.0,5924.0,8484.533333333333,59528.0,63.0,10497.333333333334,35323.0,106.0,63347.066666666666,338485.0,1277.0,326920.6,1962457.0,7460.0
185,7.653243243243244,8.78,5.65,381995.4736842105,2380325.0,210.0,23488.184210526317,149784.0,23.0,263374.15789473685,1848790.0,110.0,10817.28947368421,50377.0,4.0,10473.368421052632,60190.0,20.0,73874.15789473684,271456.0,53.0,382027.15789473685,2380597.0,210.0
186,7.89,8.29,7.49,230931.0,412705.0,49157.0,7679.5,9770.0,5589.0,146826.5,272012.0,21641.0,2823.5,2874.0,2773.0,2135.0,2949.0,1321.0,71468.5,126829.0,16108.0,230933.0,412705.0,49161.0
187,8.29,8.29,8.29,412705.0,412705.0,412705.0,9770.0,9770.0,9770.0,272012.0,272012.0,272012.0,2773.0,2773.0,2773.0,1321.0,1321.0,1321.0,126829.0,126829.0,126829.0,412705.0,412705.0,412705.0
188,6.8149999999999995,6.85,6.78,139120.0,177333.0,100907.0,7298.5,8009.0,6588.0,66546.0,93425.0,39667.0,4483.5,4811.0,4156.0,5092.5,5413.0,4772.0,55707.5,65688.0,45727.0,139128.0,177346.0,100910.0
189,7.079888888888888,8.2,5.62,291893.02222222224,2318129.0,6203.0,14973.777777777777,102554.0,307.0,190575.56666666668,1776440.0,2161.0,8837.211111111112,58585.0,247.0,11223.18888888889,71838.0,355.0,66302.8111111111,368000.0,1481.0,291912.55555555556,2318129.0,6204.0
190,7.38,7.95,6.92,185979.6,342485.0,64915.0,9511.8,22099.0,1034.0,113371.6,180905.0,49593.0,6750.6,17371.0,809.0,7964.4,19005.0,518.0,48393.6,103130.0,12963.0,185992.0,342510.0,64917.0
191,6.576666666666667,6.97,5.87,235054.33333333334,671358.0,15035.0,13385.0,39393.0,362.0,150200.0,425770.0,10510.0,8089.333333333333,23804.0,230.0,12857.333333333334,38049.0,206.0,50538.666666666664,144390.0,3578.0,235070.33333333334,671406.0,15035.0
193,6.78,7.6,5.53,344754.29411764705,1224489.0,29629.0,19831.470588235294,70124.0,1596.0,227641.11764705883,868850.0,17160.0,10118.235294117647,35811.0,1129.0,16914.529411764706,57198.0,886.0,70272.0,224854.0,7891.0,344777.35294117645,1224563.0,29631.0
194,7.028571428571429,7.44,6.53,89439.42857142857,356341.0,15789.0,4403.0,17954.0,751.0,51688.0,236361.0,4111.0,2725.1428571428573,8752.0,607.0,3053.8571428571427,10138.0,643.0,27577.285714285714,83174.0,6211.0,89447.28571428571,356379.0,15790.0
195,7.03325,8.31,5.32,346504.5,1224489.0,20823.0,17291.75,65848.0,990.0,222995.675,868850.0,10758.0,9483.15,38628.0,705.0,13040.75,49139.0,752.0,83722.75,284816.0,7493.0,346534.075,1224563.0,20825.0
196,6.701428571428571,7.41,6.0,237994.64285714287,810361.0,16850.0,10848.5,40710.0,748.0,159629.5,589784.0,8083.0,5213.285714285715,13077.0,413.0,10210.92857142857,35817.0,594.0,52108.357142857145,131052.0,6677.0,238010.57142857142,810440.0,16852.0
197,6.853333333333333,7.65,6.12,218046.83333333334,671358.0,30693.0,10683.5,39393.0,1336.0,137256.83333333334,425770.0,14891.0,7522.25,23804.0,889.0,10982.666666666666,38049.0,1280.0,51617.666666666664,144390.0,9080.0,218062.91666666666,671406.0,30694.0
198,7.490408163265306,9.03,5.8,620507.1428571428,4170767.0,12833.0,40353.34693877551,375910.0,789.0,391944.0816326531,3474406.0,3387.0,23024.48979591837,148406.0,434.0,19456.877551020407,126242.0,696.0,145781.32653061225,493291.0,7527.0,620560.1224489796,4171073.0,12833.0
199,7.585806451612903,8.83,5.53,365563.97872340423,2942216.0,542.0,13906.797872340425,100695.0,42.0,254432.55319148937,2550243.0,161.0,6252.659574468085,77045.0,13.0,4974.191489361702,62773.0,42.0,86028.36170212766,403435.0,256.0,365594.56382978725,2942570.0,542.0
200,7.496842105263158,8.68,5.5,366399.4210526316,1314178.0,9067.0,22154.0,76291.0,411.0,237942.68421052632,978363.0,5274.0,13587.21052631579,49237.0,175.0,13177.894736842105,38438.0,452.0,79564.31578947368,251013.0,2754.0,366426.1052631579,1314356.0,9066.0
201,7.058636363636364,8.36,5.08,466682.13636363635,2318129.0,2148.0,25276.863636363636,124567.0,57.0,323270.2272727273,1776440.0,1404.0,12877.363636363636,59528.0,20.0,14244.681818181818,71838.0,87.0,91042.90909090909,338485.0,580.0,466712.04545454547,2318129.0,2148.0
202,7.707586206896552,8.89,5.43,526908.0862068966,2581334.0,3040.0,63421.03448275862,1838015.0,90.0,275957.6034482759,1404554.0,14.0,23940.5,308583.0,70.0,18196.96551724138,206070.0,92.0,145435.6551724138,493291.0,1223.0,526951.7586206896,2581610.0,3041.0
203,6.211666666666666,7.56,5.52,9802.166666666666,40356.0,2439.0,890.5,3889.0,228.0,5491.166666666667,23538.0,964.0,365.6666666666667,1463.0,104.0,381.1666666666667,1283.0,155.0,2673.8333333333335,10182.0,953.0,9802.333333333334,40355.0,2439.0
204,6.745,7.48,5.8,545783.4166666666,3232300.0,9040.0,21338.0,119064.0,432.0,425691.75,2766326.0,4556.0,9675.583333333334,37977.0,268.0,23034.916666666668,133168.0,219.0,66084.08333333333,176035.0,3353.0,545824.3333333334,3232570.0,9041.0
205,7.563627450980392,9.03,3.82,507418.7745098039,3080867.0,1956.0,54506.82352941176,1838015.0,55.0,287470.0,2109985.0,14.0,23669.42156862745,308583.0,20.0,19987.225490196077,220647.0,79.0,121831.58823529411,493291.0,343.0,507465.0588235294,3081045.0,1956.0
206,7.37,7.72,6.76,269266.25,1205766.0,24357.0,16217.625,75240.0,730.0,176543.875,892392.0,12208.0,7654.375,26189.0,621.0,11659.375,60825.0,475.0,57219.0,151252.0,7768.0,269294.25,1205898.0,24358.0
207,7.275384615384615,8.6,5.79,230076.15384615384,1205766.0,4388.0,15650.192307692309,75240.0,153.0,136965.6923076923,892392.0,2657.0,7055.7307692307695,26189.0,62.0,9613.038461538461,60825.0,101.0,60840.230769230766,209152.0,1415.0,230124.88461538462,1205898.0,4388.0
